intercolumnar_distance,upper_margin,lower_margin,exploitation,row_number,modular_ratio,interlinear_spacing,weight,peak_number,modular_ratio/interlinear_spacing,class
0.624046,-0.071406,0.221401,-0.586246,0.887365,-1.180006,-0.723584,-2.725769,-1.432627,-0.575198,I
-0.314087,0.360409,0.395665,0.599727,-1.347089,-1.096956,-0.34608,1.49982,1.46725,-0.707129,D
0.846235,0.014957,-0.052442,0.98795,0.261718,0.854712,1.201687,0.19825,0.126447,0.208916,A
0.080916,0.588093,0.01513,0.00225,0.261718,-0.432558,0.371178,0.037413,-0.123005,-0.467473,F
0.15498,-0.448263,0.356544,-0.003837,0.261718,-0.432558,0.333428,0.552814,0.064084,-0.455201,F
0.57467,-0.134216,0.160942,1.252465,0.976743,-0.515608,-1.101088,0.728582,0.968347,0.316158,I
-0.116585,0.423218,0.086258,1.919136,0.261718,2.225032,0.295677,0.969585,1.311343,1.949641,G
-0.301743,-0.314793,0.399221,0.77052,0.708609,1.394535,-1.742845,-0.513461,0.562987,2.801023,Y
0.25373,0.219088,0.14316,0.720541,0.261718,-0.10036,0.182426,0.70505,0.282354,-0.058985,A
0.451232,-0.267686,0.335206,-0.831336,0.261718,0.024215,0.220177,0.988787,0.032902,0.025485,A
0.303106,-0.134216,-0.002652,-0.624558,0.261718,0.439463,0.182426,-1.10897,-0.185368,0.430465,A
0.327793,-2.426761,0.008017,-0.54498,-0.006417,-0.432558,0.333428,-0.42879,0.251173,-0.452923,A
0.117948,0.266195,0.043581,-0.590035,0.17234,0.06574,0.52218,-1.016786,-0.310094,-0.113378,F
0.179667,-0.330495,0.530808,-0.314183,0.082961,-0.640182,0.408929,-0.006427,0.344717,-0.671326,A
-0.079554,-0.338346,0.40989,0.129748,0.17234,0.14879,0.257927,-0.520703,-0.216549,0.111896,A
0.117948,0.321153,-3.210528,0.642753,0.351096,-0.640182,-2.875357,-0.430168,-0.497183,-1.564261,A
-0.22768,0.289748,-0.006209,0.395814,0.261718,-0.183409,0.257927,-0.45106,-0.777816,-0.19299,A
0.142636,0.486028,0.025799,0.545422,0.17234,-0.086518,0.597681,,0.043296,-0.280233,A
-0.190648,-0.063555,0.441898,1.289493,0.261718,0.439463,-0.308329,0.151866,0.874802,0.717281,E
0.019197,0.038511,0.19295,0.323367,0.261718,0.190314,0.182426,-0.379882,-0.029461,0.216691,F
-0.16596,0.007106,-2.172058,-0.165858,0.261718,-1.22153,0.144676,1.045208,0.999528,-1.068482,E
-0.104241,0.23479,0.214288,0.314028,0.17234,0.273364,0.446679,-0.343323,0.62535,0.116815,H
-0.351118,0.014957,0.214288,0.736624,0.17234,-0.640182,0.446679,1.4646,0.750076,-0.691759,E
-0.240024,-0.424709,0.089814,1.094532,0.261718,-0.058835,2.107697,-0.194562,0.500624,-0.951004,A
0.080916,-0.291239,0.356544,0.226662,0.261718,0.231839,0.295677,0.137538,0.064084,0.160925,F
-3.498799,10.65331,-3.210528,0.06482,-4.922215,-0.349509,-0.270579,1.862675,-1.183175,-0.041614,A
0.25373,0.336855,0.086258,-0.979571,0.261718,0.231839,0.710932,-0.649602,0.40708,-0.057128,G
-0.338774,-0.197025,0.530808,1.146271,0.708609,-0.10036,-1.365341,0.27199,-0.029461,0.940024,Y
-0.202992,-0.016448,0.594823,-1.581822,-0.363929,-1.30458,0.52218,0.75289,1.093072,-1.307258,E
-0.770809,-0.110662,0.328093,0.26205,0.17234,0.14879,-0.195078,0.38988,0.438262,0.367935,D
0.130292,-0.275537,0.274747,-0.574878,0.261718,0.06574,0.257927,0.14344,0.001721,0.041784,A
-0.141273,-0.024299,0.562816,-1.881367,0.082961,-1.22153,-0.459331,-0.026173,0.064084,-0.787235,C
0.512951,-0.306942,0.061363,1.371548,0.976743,1.519109,-0.761334,-1.18869,-0.154186,2.083115,I
0.488263,-0.49537,0.111153,0.334258,0.976743,-0.474083,-1.629594,0.872994,1.747883,0.741343,I
0.229043,-0.181323,0.23207,-0.893459,0.261718,-0.681707,0.408929,-1.103495,-0.403638,-0.709576,F
-0.00549,-0.660245,0.345875,-0.270589,0.261718,0.564038,0.484429,-0.782694,-0.310094,0.351263,A
0.907954,1.467426,0.37077,-1.242027,0.708609,-1.678304,-1.063338,0.422984,1.68552,-0.892646,I
0.019197,0.093469,0.473906,1.897295,0.17234,1.519109,0.52218,1.037559,1.966154,1.200752,X
0.229043,-0.369751,0.484575,0.250174,0.261718,-0.307984,0.597681,-1.711954,-1.806804,-0.466485,A
4.96908,-0.385453,0.14316,-2.600732,0.976743,-2.010502,-1.440842,-1.395192,0.219991,-1.025505,I
0.080916,-0.244132,0.45968,0.426726,0.261718,-0.349509,0.182426,-0.247178,-0.341275,-0.297255,A
0.229043,0.124874,0.182281,0.686496,0.261718,-0.01731,0.597681,0.456028,-0.029461,-0.209686,A
-0.104241,-0.197025,0.221401,0.17367,0.261718,-0.224934,0.144676,0.295715,-0.278912,-0.164106,F
0.043885,0.030659,0.537921,-2.244735,0.261718,-1.013906,-2.950858,-3.678657,-3.365878,-2.433086,E
0.019197,-0.173471,0.306755,-0.081535,0.17234,-0.598658,0.106925,0.357942,0.219991,-0.492451,F
0.759828,-0.134216,0.114709,-0.542563,0.797987,-0.889332,-0.006326,-2.43015,-0.497183,-0.691759,I
0.105604,-0.149918,0.438342,0.934659,0.261718,-0.224934,0.182426,0.996184,0.032902,-0.180404,A
-0.449869,-0.291239,0.434785,-0.068824,0.261718,-0.972381,-0.081827,0.197046,0.718895,-0.72485,E
0.229043,-0.016448,0.317424,-0.526838,0.261718,0.522513,1.201687,-0.421393,0.438262,-0.068219,F
0.241386,-0.322644,0.310311,0.49055,0.261718,0.314889,0.673182,0.114783,-0.154186,0.036817,A
0.142636,-1.916434,-0.023991,-0.504341,0.261718,0.314889,0.295677,0.007241,-0.029461,0.242019,A
-0.16596,0.007106,-2.172058,-0.165858,0.261718,0.107265,-0.006326,1.698051,0.874802,0.239427,E
0.15498,0.054213,0.164499,-0.048325,0.261718,-0.141884,-0.34608,-0.664512,-0.746634,0.194643,A
-0.104241,0.23479,0.214288,0.314028,0.17234,0.314889,0.031425,1.119181,0.656532,0.400243,H
0.883267,-0.314793,0.086258,-1.337837,0.976743,-1.38763,-1.25209,1.936472,1.934972,-0.493198,I
-0.104241,0.23479,0.214288,0.314028,0.17234,-1.138481,0.446679,0.649289,0.937165,-1.125069,H
0.031541,0.36826,-0.027547,0.237135,0.17234,0.024215,-0.195078,-0.571435,-0.154186,0.253134,A
-0.054866,-0.220579,0.466793,-0.21697,0.17234,-0.930856,0.446679,0.634922,0.313536,-0.942674,D
0.15498,0.140576,0.228514,0.766134,-1.257711,0.813187,0.52218,0.069293,-0.247731,0.553825,A
-0.128929,-0.409007,0.175168,-0.256565,0.082961,-0.058835,0.446679,1.627593,1.061891,-0.178042,E
0.179667,-0.047852,0.274747,-0.605223,0.261718,0.771662,0.899684,-1.587987,-0.621908,0.301017,F
0.266074,0.211237,0.114709,0.937882,0.261718,-0.183409,0.710932,1.333372,0.157628,-0.416118,A
-0.202992,-0.479668,-3.210528,-0.88764,0.261718,0.813187,-0.38383,-0.733282,-0.029461,1.135678,D
0.09326,0.344707,0.14316,-0.026574,0.261718,-0.474083,0.52218,0.194678,0.344717,-0.583166,G
0.192011,0.242641,0.164499,0.576722,0.261718,0.522513,0.257927,-0.668958,-0.403638,0.450658,A
0.25373,-0.338346,0.352988,-1.154243,0.17234,-0.598658,0.182426,0.496277,0.032902,-0.52195,F
0.031541,0.36826,-0.027547,0.237135,0.17234,-2.356543,-0.157328,-0.158722,-1.203963,-2.025201,A
0.142636,-0.330495,0.299642,0.418282,0.17234,0.730137,0.333428,0.117521,-0.060642,0.583794,A
0.080916,-0.244132,0.45968,0.426726,0.261718,0.647088,0.031425,-1.380728,-1.058449,0.696835,A
0.006853,0.407516,0.274747,-0.083803,0.261718,-0.930856,0.257927,0.417178,0.126447,-0.84504,H
0.192011,0.509582,0.079145,1.072093,0.261718,0.480988,0.484429,0.480492,0.032902,0.276304,A
0.09326,0.148427,0.171611,0.970704,0.17234,0.314889,0.371178,0.685033,-0.403638,0.216523,A
-0.277055,-1.963541,0.616162,,0.17234,0.06574,0.220177,0.320936,0.126447,0.044641,D
-0.338774,-0.197025,,1.146271,0.708609,-1.013906,-1.780595,0.743299,0.344717,0.250856,Y
-0.054866,0.580242,0.032912,-0.016668,0.261718,0.273364,0.144676,-0.459001,0.095265,0.292579,A
-0.116585,0.281897,0.335206,-0.518215,0.082961,0.107265,0.937434,-0.193107,0.344717,-0.285247,D
0.031541,0.203385,0.086258,0.045008,0.17234,0.190314,-0.308329,0.027549,0.687713,0.482447,F
0.130292,-0.157769,0.577041,-0.670986,0.17234,-0.889332,0.257927,-0.150703,0.095265,-0.819929,C
0.068573,-1.16272,-3.210528,-0.829367,0.261718,2.681805,0.52218,-0.98578,-0.528364,2.192287,A
-0.079554,-0.173471,0.367214,0.324501,0.261718,1.934358,0.52218,-1.09637,-0.154186,1.5297,F
0.698109,-0.306942,-0.03466,0.062642,0.976743,0.356414,-1.705095,-1.285689,0.469443,1.6564,I
0.09326,-0.267686,0.168055,-0.383884,0.261718,0.397939,0.333428,0.164836,0.126447,0.289758,A
0.167323,0.171981,0.047137,0.268047,0.17234,-0.307984,0.55993,0.753958,0.344717,-0.453393,F
-0.437525,0.423218,0.388552,0.620852,0.17234,-0.640182,0.257927,1.156245,0.438262,-0.58941,E
0.043885,0.274046,0.182281,0.095763,,-0.224934,0.333428,0.392831,0.032902,-0.265984,F
-0.215336,-1.296191,0.491688,1.050073,0.61923,-0.432558,1.730193,-0.144355,1.311343,-0.769961,X
3.265629,-0.251983,0.125378,-2.12386,0.976743,-1.096956,-1.32759,-0.27401,-0.65309,-0.175004,I
-0.104241,-1.037102,0.388552,-1.099311,0.17234,-1.30458,1.805694,-1.535429,0.500624,-1.817793,X
0.068573,0.007106,0.288973,0.592954,0.261718,-0.141884,0.371178,0.317189,0.812439,-0.20953,H
-3.498799,0.062064,0.338762,0.963304,-4.922215,-0.598658,0.182426,1.099785,-1.775623,-0.526109,A
0.117948,0.069915,0.338762,-1.296004,0.261718,-1.22153,0.106925,-1.029639,0.001721,-1.035897,H
-0.017834,-0.330495,0.488131,-0.183313,0.17234,-0.474083,0.106925,-0.249916,-0.029461,-0.36351,F
-0.202992,0.36826,0.388552,0.915832,0.17234,-0.10036,0.597681,0.968517,0.219991,-0.291131,D
0.15498,-0.385453,0.381439,0.314237,0.261718,-0.10036,0.446679,0.427993,-0.091823,-0.21059,F
0.080916,-0.118513,0.445454,-0.188027,0.261718,-0.01731,0.52218,1.028084,0.687713,-0.171676,A
0.31545,0.517433,-0.002652,-2.543473,0.261718,-1.096956,0.182426,0.897981,-0.43482,-0.970883,F
0.056229,0.054213,0.392108,-0.02896,0.261718,-0.972381,0.295677,0.409004,0.313536,-0.935357,H
0.340137,-0.29909,0.719297,-0.434818,0.17234,-0.474083,0.295677,-0.5148,0.375899,-0.46851,D
0.364825,0.289748,0.235627,-0.32379,0.17234,-0.515608,0.031425,0.27131,0.001721,-0.359061,A
-0.301743,0.352558,0.288973,1.638181,0.261718,1.311485,0.597681,0.48686,0.999528,0.945906,E
0.229043,0.124874,0.182281,0.686496,0.261718,0.273364,0.257927,0.530681,-0.123005,,A
0.117948,0.069915,0.338762,-1.296004,0.261718,-1.595254,0.333428,-1.042201,0.375899,-1.494643,H
-0.017834,0.23479,-0.180472,0.621032,0.261718,0.605563,0.446679,0.595295,-0.341275,0.418687,F
0.105604,0.556689,-0.031104,0.619301,0.17234,-0.224934,0.144676,0.920348,0.282354,-0.164793,A
-0.314087,-0.236281,0.029355,0.460861,0.261718,0.730137,0.824183,-1.311803,-0.091823,0.316315,A
0.31545,-0.047852,0.14316,-0.574788,0.261718,0.439463,0.408929,-1.175759,0.032902,0.287093,A
-0.00549,0.611647,0.022242,1.012179,0.261718,1.186911,0.975185,0.225218,0.001721,0.612221,A
0.599358,-0.377602,0.242739,-0.151028,0.976743,0.480988,-0.497081,0.088436,1.280161,0.882171,I
0.117948,0.069915,0.338762,-1.296004,0.261718,-0.640182,0.333428,-0.24048,0.750076,-0.633484,H
0.192011,-0.03215,0.249852,-0.418765,0.17234,-0.266459,-0.195078,-1.059228,-0.247731,-0.008402,F
0.043885,-0.079257,0.061363,0.565085,0.261718,-0.058835,1.050686,0.367028,0.251173,-0.481493,A
0.130292,-0.314793,0.417003,1.051058,0.082961,1.311485,0.333428,-0.093311,-0.154186,1.117162,A
-0.437525,0.423218,0.388552,0.620852,0.17234,-0.640182,0.106925,1.284484,0.594169,-0.522469,E
-0.190648,-0.691649,0.28186,-0.194472,0.17234,-0.847807,0.333428,1.058294,0.999528,-0.813106,E
-0.375806,-0.275537,0.449011,0.55685,0.17234,4.218225,0.408929,-2.182603,-3.022882,3.647618,D
-0.042522,0.540986,0.253409,-0.836378,0.261718,0.647088,0.069175,-0.304706,0.219991,0.674063,A
0.488263,-0.49537,0.111153,0.334258,0.976743,-1.138481,-1.138838,0.449019,1.747883,-0.298931,I
0.192011,0.242641,,0.576722,0.261718,0.024215,0.408929,0.714176,0.032902,-0.082698,A
0.167323,0.117022,0.047137,-0.174809,0.261718,0.356414,0.333428,-0.008582,-0.216549,0.289565,A
0.179667,-0.43256,0.150273,-1.883217,-1.078955,-1.512204,-0.119577,-3.104563,-3.241152,-1.210093,A
0.056229,-0.087108,0.089814,1.312409,0.082961,2.972479,0.069175,-0.390192,-0.43482,2.802421,A
0.019197,0.619498,0.032912,-0.18385,0.261718,-0.930856,0.144676,-0.037705,0.219991,-0.803944,G
0.09326,-0.055704,0.068476,0.305076,0.261718,0.14879,0.710932,0.381512,-0.091823,-0.137066,A
-0.091897,-0.142067,0.324537,0.65821,0.17234,-0.01731,-0.081827,0.14579,-0.278912,0.160225,F
-0.091897,-0.071406,0.537921,-1.178561,,-0.141884,0.408929,1.278271,0.812439,-0.250131,E
-0.091897,-0.118513,0.189393,1.280303,0.261718,0.024215,-0.308329,0.171632,-0.559546,0.291108,A
0.624046,-0.189174,0.139604,0.38731,0.976743,-1.844403,-1.780595,-1.159314,0.40708,-0.663224,I
-0.425181,-0.071406,0.424116,1.863279,0.17234,1.103861,0.333428,0.400908,1.217798,0.968787,X
-0.128929,0.705861,0.413447,2.004055,0.61923,1.186911,-1.176589,0.097212,0.375899,2.12092,Y
0.167323,0.313302,0.168055,-0.383198,0.261718,0.190314,-0.006326,0.376056,-0.497183,0.296557,A
0.15498,0.054213,0.164499,-0.048325,0.261718,-0.391033,0.031425,0.973391,0.905984,-0.251107,A
0.303106,-0.354049,0.306755,-0.918463,0.17234,-0.515608,-0.081827,-1.3358,-0.247731,-0.302342,F
0.031541,0.36826,-0.027547,0.237135,0.17234,-0.10036,0.069175,0.154973,0.219991,-0.005207,A
0.229043,-0.354049,0.182281,0.210878,0.261718,1.228436,0.333428,-0.340333,0.126447,1.03321,A
0.130292,-0.126364,0.271191,0.816262,0.261718,0.231839,0.295677,1.252643,0.562987,0.164095,A
-0.153617,-0.03215,0.271191,0.057241,0.261718,-1.138481,-0.534832,-0.766327,-0.902542,-0.738376,A
-0.030178,0.014957,0.264078,0.374062,0.261718,0.273364,0.144676,0.212326,0.562987,0.287721,A
0.043885,0.030659,0.537921,-2.244735,0.261718,-1.761353,0.144676,-2.844805,-2.025075,-1.534449,E
-0.141273,-0.244132,0.249852,0.593729,0.261718,-0.474083,-0.006326,1.021425,0.095265,-0.308285,F
0.15498,0.289748,0.207175,-0.007298,0.17234,-0.930856,0.257927,0.702604,0.001721,-0.850561,G
0.846235,-0.09496,0.182281,-1.981085,0.61923,-2.59185,-1.440842,-1.353002,0.219991,-1.634627,I
0.006853,-0.267686,0.40989,0.565443,0.17234,0.564038,0.106925,-0.424499,-0.808997,0.572282,F
,-0.197025,-3.210528,-0.736839,0.351096,0.480988,0.144676,-0.094768,-0.029461,0.477493,F
0.47592,-0.338346,0.047137,-0.000972,0.976743,-0.930856,-0.761334,0.24739,1.529613,-0.32163,I
0.290762,0.109171,-0.112901,0.221262,0.261718,0.190314,0.446679,0.271602,0.500624,0.05901,A
0.019197,0.093469,0.473906,1.897295,0.17234,0.647088,0.144676,0.964673,1.966154,0.654173,X
-3.498799,0.211237,-3.210528,-0.424226,-4.922215,1.975883,0.824183,-0.984382,-0.278912,1.374731,A
-0.00549,-0.220579,-3.210528,1.071885,0.261718,0.564038,-0.195078,0.353884,-0.746634,0.731096,A
0.229043,0.572391,0.050694,-0.980138,-0.274551,-2.301176,-2.384602,1.13879,-2.025075,-3.431721,A
-0.030178,-0.346197,0.235627,,0.17234,-0.432558,0.673182,-0.741591,0.687713,-0.621658,E
-0.215336,-1.296191,0.491688,1.050073,0.61923,0.647088,-1.138838,0.328566,2.122061,1.569446,X
0.241386,-0.126364,0.417003,0.096091,0.17234,0.356414,0.484429,0.381434,0.313536,0.156633,A
-0.363462,-0.008597,0.256965,-0.22634,0.261718,0.771662,0.144676,1.011658,0.40708,0.789744,E
0.09326,0.054213,0.374326,0.378926,0.261718,1.145386,0.144676,-0.4052,-0.933723,1.085385,H
-0.042522,0.140576,0.089814,0.07231,0.261718,1.394535,0.257927,-2.150743,-1.49499,1.246887,A
0.043885,-0.173471,0.285416,-0.775121,0.17234,0.647088,0.861934,0.414537,-0.091823,0.215474,F
0.229043,-0.22843,0.324537,-0.869141,0.261718,-1.096956,0.371178,-0.736505,-0.528364,-1.055607,F
-0.22768,-0.997846,0.356544,-0.026932,0.261718,-1.180006,-0.081827,0.881827,0.812439,-0.908172,D
0.229043,-0.016448,0.317424,-0.526838,0.261718,-0.266459,0.333428,-0.213629,0.157628,-0.298834,F
-0.091897,-0.220579,0.274747,0.567174,-0.185173,-2.799474,0.55993,1.104231,-2.118619,-2.637144,A
-0.054866,-0.024299,0.079145,0.136282,0.261718,0.314889,0.710932,0.079059,-0.154186,0.02123,F
-0.252367,-0.008597,-2.044028,0.342613,0.351096,1.020811,0.220177,-1.450778,0.157628,0.924099,X
-0.32643,-0.079257,0.239183,0.566935,0.261718,1.145386,0.295677,-0.071158,0.562987,0.987437,E
0.019197,0.525284,0.068476,0.166658,0.261718,0.356414,0.106925,-0.412694,-0.372457,0.389321,F
0.006853,-0.267686,0.40989,0.565443,0.17234,0.397939,-2.837607,-0.649815,-0.840179,-1.391258,F
0.080916,0.164129,0.19295,0.819007,0.261718,0.314889,0.295677,0.57153,-0.403638,0.241839,A
0.25373,-2.426761,0.352988,-0.05119,-0.095795,-0.557133,-0.232828,0.920134,-0.029461,-0.255255,A
0.759828,-1.304042,-0.023991,-0.973663,-0.006417,0.480988,-1.403091,0.619972,1.716702,1.53193,I
0.648733,-0.197025,0.029355,0.335213,-0.185173,-1.38763,-1.063338,-0.542855,0.219991,-0.611303,I
-0.252367,-0.063555,0.594823,0.891245,0.529852,0.480988,-3.479364,1.002882,2.465057,-0.953186,X
0.266074,-0.16562,0.32098,0.483299,0.17234,0.522513,-0.044076,0.860646,0.251173,0.644408,A
0.09326,-0.055704,0.068476,0.305076,0.261718,-0.141884,0.446679,-0.341615,-0.684271,-0.259787,A
0.130292,-0.275537,0.274747,-0.574878,0.261718,-0.01731,0.220177,-0.801779,-0.746634,-0.008064,A
-0.030178,0.022808,0.157386,-0.771451,0.261718,1.062336,0.182426,-1.21723,-0.185368,0.981553,H
0.15498,0.23479,0.210732,0.643738,0.17234,0.356414,0.371178,0.634398,-0.528364,0.234931,A
0.031541,-0.118513,0.374326,-0.066706,0.261718,0.439463,0.144676,-0.616323,0.438262,0.43841,A
-0.091897,-0.29909,0.562816,1.131322,0.440474,-0.972381,-1.591843,1.566298,1.093072,0.177115,Y
-0.042522,0.007106,0.264078,-0.162546,0.17234,-0.474083,-0.006326,-0.599393,0.62535,-0.305416,E
0.068573,-0.016448,0.274747,-0.03633,0.261718,-0.224934,0.257927,-0.374407,0.095265,-0.217281,H
0.117948,-0.189174,0.029355,0.763359,0.887365,-0.183409,-0.874585,1.972857,1.903791,0.525207,I
-0.042522,-0.416858,0.569929,-2.224653,0.082961,3.553827,0.106925,-0.832437,-1.089631,3.358355,D
-0.215336,0.776522,0.502357,-1.289141,-0.721442,1.062336,-0.232828,0.209162,0.095265,1.25119,A
-0.128929,12.655362,-0.16269,1.993015,-3.22403,0.647088,0.220177,1.470347,1.903791,0.584096,B
4.96908,-0.385453,0.14316,-2.600732,0.976743,-0.764757,-0.232828,-2.348488,-1.183175,-0.459372,I
0.15498,0.054213,0.164499,-0.048325,0.261718,-0.307984,0.333428,0.99931,0.562987,-0.340967,A
-3.498799,-0.573882,0.356544,0.750648,-4.922215,-0.058835,0.446679,-0.005184,-0.185368,-0.17721,A
0.241386,0.23479,0.121822,1.037988,0.261718,1.020811,0.371178,-0.673871,-1.058449,0.829334,A
-0.289399,0.83148,0.157386,0.987562,0.529852,1.519109,-1.28984,-0.337984,0.157628,2.551698,Y
-0.128929,0.069915,0.313868,0.510511,0.082961,0.979286,0.408929,-0.066537,0.500624,0.772264,H
0.068573,0.2976,0.022242,-0.22252,0.261718,-0.681707,0.52218,-0.044521,0.40708,-0.765139,G
0.130292,0.336855,0.100483,0.382834,0.17234,0.647088,0.408929,0.412635,-0.029461,0.476576,A
0.809204,-0.291239,,-0.399281,0.976743,-1.678304,-1.856096,0.446223,1.654339,-0.400567,I
-0.128929,0.069915,0.313868,0.510511,0.082961,0.605563,0.333428,0.103367,0.313536,0.482555,H
0.006853,0.376111,0.125378,-1.299376,-1.078955,3.290836,0.597681,-1.212551,-1.49499,2.673021,G
-0.252367,-0.401156,0.466793,0.631147,0.261718,-0.515608,-0.081827,1.172768,0.562987,-0.29799,E
-0.104241,-1.037102,0.388552,-1.099311,0.17234,-1.138481,0.257927,-1.780665,-0.247731,-1.050809,X
-0.363462,,0.641057,0.681245,0.17234,0.730137,0.069175,0.088553,0.375899,0.750698,C
0.278418,-0.3619,0.502357,-1.588745,0.261718,-0.10036,1.239438,-2.417219,-1.027268,-0.603021,F
0.142636,0.470326,-2.958023,-0.379737,0.261718,1.020811,0.786433,0.110104,0.344717,0.581203,A
-0.128929,0.572391,-0.031104,0.319399,0.261718,0.564038,0.673182,0.5493,0.531806,0.263008,G
-0.042522,0.540986,0.253409,-0.836378,0.261718,2.391131,0.106925,-1.145451,-0.996086,2.246342,A
-0.00549,-0.071406,0.352988,-0.206676,0.261718,-1.429155,0.484429,0.166816,0.438262,-1.406532,H
-0.202992,-0.338346,0.434785,-0.184417,0.082961,-1.802878,-3.366113,-3.593792,-3.428241,-2.694164,A
2.105308,-0.079257,0.239183,-1.152363,-0.989576,-0.307984,0.069175,-1.506073,-1.245538,-0.208468,A
0.117948,-0.220579,-3.210528,-1.623238,0.261718,-1.180006,0.182426,-1.78084,-0.902542,-1.049567,A
-0.202992,-0.479668,-3.210528,-0.88764,0.261718,-0.515608,-0.119577,0.056925,0.62535,-0.282403,D
0.043885,0.407516,0.047137,0.460921,0.261718,-0.183409,0.182426,0.140683,0.18881,-0.142467,F
-0.437525,-0.471816,0.463236,-0.545248,0.261718,1.975883,-0.119577,-2.020679,-0.621908,2.026372,E
0.09326,-0.212727,0.260522,-0.527256,0.261718,-1.30458,0.295677,-0.575784,-0.933723,-1.212661,F
0.759828,-0.134216,0.114709,-0.542563,0.797987,-0.806282,-0.912336,-0.812905,1.436069,-0.112992,I
0.117948,0.23479,0.050694,0.220456,0.261718,-0.847807,-0.119577,-1.177642,-1.307901,-0.603587,A
0.130292,-0.071406,0.214288,0.915742,0.261718,0.730137,0.786433,0.006037,-0.185368,0.32901,A
0.266074,0.580242,0.114709,-0.165469,0.261718,-0.515608,0.257927,-0.105756,0.064084,-0.480288,A
1.019049,0.030659,0.335206,-2.318136,-4.654081,-1.470679,0.144676,-2.028037,-1.183175,-1.285088,A
0.340137,-0.29909,0.719297,-0.434818,0.17234,1.145386,,-0.91303,-0.372457,0.891008,D
-0.252367,0.281897,0.146717,-0.082938,0.261718,1.311485,0.069175,-1.046841,-0.278912,1.285789,E
-0.091897,-0.118513,0.189393,1.280303,0.261718,0.14879,0.371178,1.054334,0.313536,0.050391,A
0.167323,-0.322644,0.306755,-0.543548,0.261718,-0.557133,-0.006326,0.521614,-0.091823,-0.395926,F
0.080916,0.164129,0.19295,0.819007,0.261718,1.228436,0.824183,0.16969,-0.247731,0.746611,A
-0.338774,-0.314793,0.449011,1.243006,0.797987,-0.764757,-1.478592,1.494151,2.52742,0.31376,X
-0.116585,-0.079257,0.381439,1.540879,0.17234,0.813187,0.295677,0.942462,1.810246,0.673882,X
0.204355,-0.134216,0.043581,-0.654873,0.261718,0.314889,0.371178,-1.729234,-0.403638,0.192304,E
-0.030178,0.093469,0.235627,1.206186,0.261718,0.480988,0.144676,0.762345,0.40708,0.495467,A
-0.017834,0.132725,0.125378,1.357345,0.261718,1.768258,0.069175,-0.863501,-1.463808,1.7438,A
0.31545,0.540986,0.029355,-0.395163,0.261718,-0.972381,0.408929,0.483463,0.500624,-0.966917,G
-0.079554,0.187683,0.335206,0.745008,0.17234,1.103861,0.408929,0.625,1.872609,0.917047,X
-0.277055,-0.251983,-3.203415,1.957926,0.261718,1.602159,0.220177,1.859257,1.872609,1.480214,X
-0.202992,-0.016448,0.594823,-1.581822,-0.363929,-1.013906,-2.724356,-0.29327,0.344717,-2.38319,E
-0.091897,0.43107,0.047137,-0.048505,0.261718,-0.266459,-0.006326,-0.661581,0.251173,-0.10653,G
